Welcome0Continue.keys,Welcome0Continue.rt,SoundCheckBegin.keys,SoundCheckBegin.rt,SoundCheckEndKey.keys,SoundCheckEndKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,HeadphoneLoop.thisRepN,HeadphoneLoop.thisTrialN,HeadphoneLoop.thisN,HeadphoneLoop.thisIndex,HeadphoneLoop.ran,File,Correct,participant,date,expName,psychopyVersion,OS,frameRate,ContinueKey8.keys,ContinueKey8.rt,MSTWelcomeContKey.keys,MSTWelcomeContKey.rt,Condition,MSTTrainIntroKey.keys,MSTTrainIntroKey.rt,MSTTrainKeys.keys,MSTTrainKeys.corr,MSTTrainKeys.rt,MSTTrainLoop.thisRepN,MSTTrainLoop.thisTrialN,MSTTrainLoop.thisN,MSTTrainLoop.thisIndex,MSTTrainLoop.ran,SoundFile,Type,MSTTestBeginKey.keys,MSTTestBeginKey.rt,MST_resp.keys,MST_resp.corr,MST_resp.rt,MSTPlayLoop.thisRepN,MSTPlayLoop.thisTrialN,MSTPlayLoop.thisN,MSTPlayLoop.thisIndex,MSTPlayLoop.ran,WordCorrect,Correct_type,WordType,MSTLoop.thisRepN,MSTLoop.thisTrialN,MSTLoop.thisN,MSTLoop.thisIndex,MSTLoop.ran,EndAllKey.keys,EndAllKey.rt,FeedbackResp.text
,,,,,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,60e17e785a456ce59619ce64,2021-07-19_22h24.17.754,Agingstudy,2020.2.10,Win32,60,,,,,A,,,,,,,,,,,,,,,1,1,0.6767,0,61,61,61,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAY_PU_MO.wav,,60e17e785a456ce59619ce64,2021-07-19_22h24.17.754,Agingstudy,2020.2.10,Win32,60,,,,,A,,,,,,,,,,,,,,,2,1,0.3779,0,62,62,62,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,60e17e785a456ce59619ce64,2021-07-19_22h24.17.754,Agingstudy,2020.2.10,Win32,60,,,,,A,,,,,,,,,,,,,,,2,0,0.8935,0,63,63,63,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/LI_BA_KAY.wav,,60e17e785a456ce59619ce64,2021-07-19_22h24.17.754,Agingstudy,2020.2.10,Win32,60,,,,,A,,,,,,,,,,,,,,,2,1,0.0509,0,64,64,64,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,60e17e785a456ce59619ce64,2021-07-19_22h24.17.754,Agingstudy,2020.2.10,Win32,60,,,,,A,,,,,,,,,,,,,,,1,1,0.5454,0,65,65,65,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,60e17e785a456ce59619ce64,2021-07-19_22h24.17.754,Agingstudy,2020.2.10,Win32,60,,,,,A,,,,,,,,,,,,,,,1,1,0.8872,0,66,66,66,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAY_MO_PU.wav,,60e17e785a456ce59619ce64,2021-07-19_22h24.17.754,Agingstudy,2020.2.10,Win32,60,,,,,A,,,,,,,,,,,,,,,2,1,1.0265,0,67,67,67,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,60e17e785a456ce59619ce64,2021-07-19_22h24.17.754,Agingstudy,2020.2.10,Win32,60,,,,,A,,,,,,,,,,,,,,,1,1,0.4511,0,68,68,68,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,60e17e785a456ce59619ce64,2021-07-19_22h24.17.754,Agingstudy,2020.2.10,Win32,60,,,,,A,,,,,,,,,,,,,,,1,1,0.2552,0,69,69,69,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/BA_LI_KAY.wav,,60e17e785a456ce59619ce64,2021-07-19_22h24.17.754,Agingstudy,2020.2.10,Win32,60,,,,,A,,,,,,,,,,,,,,,2,1,0.3181,0,70,70,70,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,60e17e785a456ce59619ce64,2021-07-19_22h24.17.754,Agingstudy,2020.2.10,Win32,60,,,,,A,,,,,,,,,,,,,,,1,1,0.1521,0,71,71,71,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/LU_HAI_BO.wav,,60e17e785a456ce59619ce64,2021-07-19_22h24.17.754,Agingstudy,2020.2.10,Win32,60,,,,,A,,,,,,,,,,,,,,,2,1,2.4756,0,72,72,72,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,60e17e785a456ce59619ce64,2021-07-19_22h24.17.754,Agingstudy,2020.2.10,Win32,60,,,,,A,,,,,,,,,,,,,,,1,1,0.8422,0,73,73,73,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,60e17e785a456ce59619ce64,2021-07-19_22h24.17.754,Agingstudy,2020.2.10,Win32,60,,,,,A,,,,,,,,,,,,,,,1,1,1.7986,0,74,74,74,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/MO_DAY_PU.wav,,60e17e785a456ce59619ce64,2021-07-19_22h24.17.754,Agingstudy,2020.2.10,Win32,60,,,,,A,,,,,,,,,,,,,,,1,0,0.1968,0,75,75,75,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,60e17e785a456ce59619ce64,2021-07-19_22h24.17.754,Agingstudy,2020.2.10,Win32,60,,,,,A,,,,,,,,,,,,,,,1,1,0.7358,0,76,76,76,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/ZO_FU_RAI.wav,,60e17e785a456ce59619ce64,2021-07-19_22h24.17.754,Agingstudy,2020.2.10,Win32,60,,,,,A,,,,,,,,,,,,,,,2,1,2.7656,0,77,77,77,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/NO_WA_BAY.wav,,60e17e785a456ce59619ce64,2021-07-19_22h24.17.754,Agingstudy,2020.2.10,Win32,60,,,,,A,,,,,,,,,,,,,,,2,1,0.3021,0,78,78,78,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,60e17e785a456ce59619ce64,2021-07-19_22h24.17.754,Agingstudy,2020.2.10,Win32,60,,,,,A,,,,,,,,,,,,,,,2,0,0.3726,0,79,79,79,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,60e17e785a456ce59619ce64,2021-07-19_22h24.17.754,Agingstudy,2020.2.10,Win32,60,,,,,A,,,,,,,,,,,,,,,2,0,0.0061,0,80,80,80,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/PU_DAY_MO.wav,,60e17e785a456ce59619ce64,2021-07-19_22h24.17.754,Agingstudy,2020.2.10,Win32,60,,,,,A,,,,,,,,,,,,,,,1,0,0.6006,0,81,81,81,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAI_ZO_FU.wav,,60e17e785a456ce59619ce64,2021-07-19_22h24.17.754,Agingstudy,2020.2.10,Win32,60,,,,,A,,,,,,,,,,,,,,,2,1,0.1434,0,82,82,82,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,60e17e785a456ce59619ce64,2021-07-19_22h24.17.754,Agingstudy,2020.2.10,Win32,60,,,,,A,,,,,,,,,,,,,,,2,0,0.2188,0,83,83,83,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/PAI_LU_WA.wav,,60e17e785a456ce59619ce64,2021-07-19_22h24.17.754,Agingstudy,2020.2.10,Win32,60,,,,,A,,,,,,,,,,,,,,,2,1,0.2668,0,84,84,84,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/PU_MO_DAY.wav,,60e17e785a456ce59619ce64,2021-07-19_22h24.17.754,Agingstudy,2020.2.10,Win32,60,,,,,A,,,,,,,,,,,,,,,2,1,0.1923,0,85,85,85,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,60e17e785a456ce59619ce64,2021-07-19_22h24.17.754,Agingstudy,2020.2.10,Win32,60,,,,,A,,,,,,,,,,,,,,,1,1,0.3509,0,86,86,86,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/ZO_RAI_FU.wav,,60e17e785a456ce59619ce64,2021-07-19_22h24.17.754,Agingstudy,2020.2.10,Win32,60,,,,,A,,,,,,,,,,,,,,,2,1,6.5601,0,87,87,87,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/FI_GU_CHA.wav,,60e17e785a456ce59619ce64,2021-07-19_22h24.17.754,Agingstudy,2020.2.10,Win32,60,,,,,A,,,,,,,,,,,,,,,1,0,0.6662,0,88,88,88,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,60e17e785a456ce59619ce64,2021-07-19_22h24.17.754,Agingstudy,2020.2.10,Win32,60,,,,,A,,,,,,,,,,,,,,,1,1,0.3586,0,89,89,89,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,60e17e785a456ce59619ce64,2021-07-19_22h24.17.754,Agingstudy,2020.2.10,Win32,60,,,,,A,,,,,,,,,,,,,,,1,1,0.5851,0,90,90,90,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/FU_RAI_ZO.wav,,60e17e785a456ce59619ce64,2021-07-19_22h24.17.754,Agingstudy,2020.2.10,Win32,60,,,,,A,,,,,,,,,,,,,,,2,1,1.4824,0,91,91,91,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GU_CHAI_PI.wav,,60e17e785a456ce59619ce64,2021-07-19_22h24.17.754,Agingstudy,2020.2.10,Win32,60,,,,,A,,,,,,,,,,,,,,,1,0,0.5015,0,92,92,92,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,60e17e785a456ce59619ce64,2021-07-19_22h24.17.754,Agingstudy,2020.2.10,Win32,60,,,,,A,,,,,,,,,,,,,,,2,0,3.2488,0,93,93,93,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,60e17e785a456ce59619ce64,2021-07-19_22h24.17.754,Agingstudy,2020.2.10,Win32,60,,,,,A,,,,,,,,,,,,,,,1,1,0.2888,0,94,94,94,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/FU_ZO_RAI.wav,,60e17e785a456ce59619ce64,2021-07-19_22h24.17.754,Agingstudy,2020.2.10,Win32,60,,,,,A,,,,,,,,,,,,,,,1,0,1.4801,0,95,95,95,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/VAI_HO_LA.wav,,60e17e785a456ce59619ce64,2021-07-19_22h24.17.754,Agingstudy,2020.2.10,Win32,60,,,,,A,,,,,,,,,,,,,,,2,1,0.542,0,96,96,96,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,60e17e785a456ce59619ce64,2021-07-19_22h24.17.754,Agingstudy,2020.2.10,Win32,60,,,,,A,,,,,,,,,,,,,,,1,1,0.158,0,97,97,97,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/LA_ZAY_CHAI.wav,,60e17e785a456ce59619ce64,2021-07-19_22h24.17.754,Agingstudy,2020.2.10,Win32,60,,,,,A,,,,,,,,,,,,,,,2,1,0.1322,0,98,98,98,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAI_FU_ZO.wav,,60e17e785a456ce59619ce64,2021-07-19_22h24.17.754,Agingstudy,2020.2.10,Win32,60,,,,,A,,,,,,,,,,,,,,,2,1,0.6091,0,99,99,99,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,,,60e17e785a456ce59619ce64,2021-07-19_22h24.17.754,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,
,,,,,,,,,,,,,,,,,,60e17e785a456ce59619ce64,2021-07-19_22h24.17.754,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,35.6339,"No comment, good survey "
